,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
3200,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1404608_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1404608,M,D,C,R,SE,CH34
3201,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_140553600_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,140553600,None,None,None,None,SE,CH34
3202,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1406120_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1406120,M,D,C,R,SE,CH34
3203,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_140649600_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,140649600,None,None,None,None,SE,CH34
3204,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_140745600_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,140745600,None,None,None,None,SE,CH34
3205,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_14084351_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,14084351,None,None,None,None,SE,CH34
3206,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_141392640_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,141392640,None,None,None,None,SE,CH34
3207,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_141488640_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,141488640,None,None,None,None,SE,CH34
3208,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_141584640_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,141584640,None,None,None,None,SE,CH34
3209,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_141680640_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,141680640,None,None,None,None,SE,CH34
3210,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_14180351_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,14180351,None,None,None,None,SE,CH34
3211,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_142239360_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,142239360,None,None,None,None,SE,CH34
3212,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_142335360_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,142335360,None,None,None,None,SE,CH34
3213,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_142431360_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,142431360,None,None,None,None,SE,CH34
3214,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_142527360_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,142527360,None,None,None,None,SE,CH34
3215,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_14276351_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,14276351,None,None,None,None,SE,CH34
3216,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1435640_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1435640,M,D,C,R,SE,CH34
3217,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1436672_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1436672,M,D,C,L,SE,CH34
3218,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_14372351_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,14372351,None,None,None,None,SE,CH34
3219,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1439720_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1439720,M,D,C,R,SE,CH34
3220,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1445168_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1445168,M,D,C,L,SE,CH34
3221,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_144823296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,144823296,None,None,None,None,SE,CH34
3222,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_144919296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,144919296,None,None,None,None,SE,CH34
3223,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_145015296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,145015296,None,None,None,None,SE,CH34
3224,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_145111296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,145111296,None,None,None,None,SE,CH34
3225,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_145207296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,145207296,None,None,None,None,SE,CH34
3226,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_145303296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,145303296,None,None,None,None,SE,CH34
3227,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_145399296_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,145399296,None,None,None,None,SE,CH34
3228,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1461536_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1461536,M,D,C,R,SE,CH34
3229,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_146236800_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,146236800,None,None,None,None,SE,CH34
3230,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1463072_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1463072,M,D,C,R,SE,CH34
3231,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_146332800_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,146332800,None,None,None,None,SE,CH34
3232,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_146428800_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,146428800,None,None,None,None,SE,CH34
3233,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_147150336_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,147150336,None,None,None,None,SE,CH34
3234,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1474520_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1474520,M,D,C,R,SE,CH34
3235,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1476968_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1476968,M,D,C,R,SE,CH34
3236,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1478600_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1478600,M,D,C,L,SE,CH34
3237,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1483856_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1483856,M,D,C,L,SE,CH34
3238,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1487336_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1487336,M,D,C,L,SE,CH34
3239,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_15015936_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,15015936,None,None,None,None,SE,CH34
3240,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1510016_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1510016,M,D,C,L,SE,CH34
3241,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_15111936_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,15111936,None,None,None,None,SE,CH34
3242,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_15207936_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,15207936,None,None,None,None,SE,CH34
3243,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_15303936_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,15303936,None,None,None,None,SE,CH34
3244,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1535312_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1535312,M,D,C,R,SE,CH34
3245,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1537328_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1537328,M,D,C,R,SE,CH34
3246,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1539296_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1539296,M,D,C,R,SE,CH34
3247,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_15399936_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,15399936,None,None,None,None,SE,CH34
3248,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1540928_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1540928,M,D,C,R,SE,CH34
3249,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_15495936_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,15495936,None,None,None,None,SE,CH34
3250,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_155479_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,155479,M,D,C,L,SE,CH34
3251,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1558472_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1558472,M,D,C,R,SE,CH34
3252,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1566464_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1566464,M,D,C,R,SE,CH34
3253,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1569032_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1569032,M,D,C,R,SE,CH34
3254,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1593488_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1593488,M,D,C,R,SE,CH34
3255,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1604624_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1604624,M,D,C,L,SE,CH34
3256,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1607168_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1607168,M,D,C,L,SE,CH34
3257,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1613240_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1613240,M,D,C,R,SE,CH34
3258,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1615808_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1615808,M,D,C,R,SE,CH34
3259,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1631048_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1631048,M,D,C,R,SE,CH34
3260,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1636256_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1636256,M,D,C,L,SE,CH34
3261,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1638896_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1638896,M,D,C,L,SE,CH34
3262,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1641344_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1641344,M,D,C,L,SE,CH34
3263,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1643168_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1643168,M,D,C,L,SE,CH34
3264,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1645952_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1645952,M,D,C,L,SE,CH34
3265,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1649960_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1649960,M,D,C,L,SE,CH34
3266,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1651184_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1651184,M,D,C,R,SE,CH34
3267,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1669760_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1669760,M,D,C,L,SE,CH34
3268,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1673360_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1673360,M,D,C,R,SE,CH34
3269,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1677104_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1677104,M,D,C,R,SE,CH34
3270,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1695368_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1695368,M,D,C,L,SE,CH34
3271,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1699136_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1699136,M,D,C,R,SE,CH34
3272,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1701032_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1701032,M,D,C,R,SE,CH34
3273,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_171127_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,171127,M,D,C,L,SE,CH34
3274,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1715624_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1715624,M,D,C,R,SE,CH34
3275,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_17163264_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,17163264,None,None,None,None,SE,CH34
3276,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1719248_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1719248,M,D,C,L,SE,CH34
3277,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1721432_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1721432,M,D,C,L,SE,CH34
3278,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1724216_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1724216,M,D,C,L,SE,CH34
3279,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1727168_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1727168,M,D,C,L,SE,CH34
3280,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_174488_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,174488,M,D,C,L,SE,CH34
3281,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1754408_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1754408,M,D,C,R,SE,CH34
3282,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_17576_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,17576,M,D,C,R,SE,CH34
3283,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_17654016_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,17654016,None,None,None,None,SE,CH34
3284,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_17750016_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,17750016,None,None,None,None,SE,CH34
3285,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1776224_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1776224,M,D,C,R,SE,CH34
3286,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1778480_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1778480,M,D,C,R,SE,CH34
3287,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1780280_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1780280,M,D,C,R,SE,CH34
3288,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_178904_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,178904,M,D,C,R,SE,CH34
3289,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1800560_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1800560,M,D,C,L,SE,CH34
3290,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1803824_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1803824,M,D,C,R,SE,CH34
3291,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1837064_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1837064,M,D,C,R,SE,CH34
3292,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1840208_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1840208,M,D,C,R,SE,CH34
3293,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_184664_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,184664,M,D,C,R,SE,CH34
3294,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_18469632_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,18469632,None,None,None,None,SE,CH34
3295,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1850360_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1850360,M,D,C,L,SE,CH34
3296,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1851896_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1851896,M,D,C,L,SE,CH34
3297,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1853792_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1853792,M,D,C,L,SE,CH34
3298,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1858232_M_D_TL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1858232,M,D,T,L,SE,CH34
3299,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1863320_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1863320,M,D,C,L,SE,CH34
3300,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1864952_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1864952,M,D,C,L,SE,CH34
3301,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_187400_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,187400,M,D,C,R,SE,CH34
3302,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1890152_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1890152,M,D,C,R,SE,CH34
3303,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1909856_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1909856,M,D,C,R,SE,CH34
3304,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1926368_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1926368,M,D,C,L,SE,CH34
3305,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1929200_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1929200,M,D,C,R,SE,CH34
3306,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_19349760_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,19349760,None,None,None,None,SE,CH34
3307,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1940864_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1940864,M,D,C,R,SE,CH34
3308,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1943768_M_D_TR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1943768,M,D,T,R,SE,CH34
3309,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_19445760_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,19445760,None,None,None,None,SE,CH34
3310,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1951664_M_D_TR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1951664,M,D,T,R,SE,CH34
3311,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_19541760_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,19541760,None,None,None,None,SE,CH34
3312,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1956896_M_D_TL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1956896,M,D,T,L,SE,CH34
3313,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_19637760_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,19637760,None,None,None,None,SE,CH34
3314,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1969904_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1969904,M,D,C,L,SE,CH34
3315,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_19733760_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,19733760,None,None,None,None,SE,CH34
3316,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1983344_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1983344,M,D,C,L,SE,CH34
3317,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1986968_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1986968,M,D,C,R,SE,CH34
3318,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_1997696_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,1997696,M,D,C,R,SE,CH34
3319,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2001944_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2001944,M,D,C,R,SE,CH34
3320,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2004248_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2004248,M,D,C,R,SE,CH34
3321,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2029544_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2029544,M,D,C,R,SE,CH34
3322,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_203192_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,203192,M,D,C,L,SE,CH34
3323,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_20342784_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,20342784,None,None,None,None,SE,CH34
3324,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2039624_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2039624,M,D,C,R,SE,CH34
3325,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2041880_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2041880,M,D,C,R,SE,CH34
3326,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_20438784_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,20438784,None,None,None,None,SE,CH34
3327,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2049632_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2049632,M,D,C,L,SE,CH34
3328,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2050592_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2050592,M,D,C,L,SE,CH34
3329,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_20534784_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,20534784,None,None,None,None,SE,CH34
3330,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2055128_M_D_TR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2055128,M,D,T,R,SE,CH34
3331,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2057600_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2057600,M,D,C,R,SE,CH34
3332,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_20630784_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,20630784,None,None,None,None,SE,CH34
3333,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_206360_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,206360,M,D,C,R,SE,CH34
3334,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2064295_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2064295,M,D,C,R,SE,CH34
3335,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2066120_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2066120,M,D,C,R,SE,CH34
3336,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2069192_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2069192,M,D,C,R,SE,CH34
3337,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_20726784_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,20726784,None,None,None,None,SE,CH34
3338,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2073199_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2073199,M,D,C,L,SE,CH34
3339,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_208184_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,208184,M,D,C,R,SE,CH34
3340,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2085080_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2085080,M,D,C,R,SE,CH34
3341,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2099576_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2099576,M,D,C,R,SE,CH34
3342,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2123696_M_D_CL_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2123696,M,D,C,L,SE,CH34
3343,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2124992_M_D_CR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2124992,M,D,C,R,SE,CH34
3344,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2131784_M_D_TR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2131784,M,D,T,R,SE,CH34
3345,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_2138047_M_D_TR_SE_CH34,False,2019-11-19-07-25,Langewiesener-Strasse,50,2138047,M,D,T,R,SE,CH34
3346,2019-11-19-07-25_Langewiesener-Strasse_50Kmh_21529344_SE_CH34-BG,True,2019-11-19-07-25,Langewiesener-Strasse,50,21529344,None,None,None,None,SE,CH34
